date,term,term_type,material,value,known_date,value_yoy,value_z
2015-04-01,shein haul,proxy,,0,2015-04-01,,
2015-05-01,shein haul,proxy,,0,2015-05-01,,
2015-06-01,shein haul,proxy,,0,2015-06-01,,
2015-07-01,shein haul,proxy,,0,2015-07-01,,
2015-08-01,shein haul,proxy,,0,2015-08-01,,
2015-09-01,shein haul,proxy,,0,2015-09-01,,
2015-10-01,shein haul,proxy,,0,2015-10-01,,
2015-11-01,shein haul,proxy,,0,2015-11-01,,
2015-12-01,shein haul,proxy,,0,2015-12-01,,
2016-01-01,shein haul,proxy,,0,2016-01-01,0.0,
2016-02-01,shein haul,proxy,,0,2016-02-01,0.0,
2016-03-01,shein haul,proxy,,0,2016-03-01,0.0,
2016-04-01,shein haul,proxy,,0,2016-04-01,0.0,
2016-05-01,shein haul,proxy,,0,2016-05-01,0.0,
2016-06-01,shein haul,proxy,,0,2016-06-01,0.0,
2016-07-01,shein haul,proxy,,0,2016-07-01,0.0,
2016-08-01,shein haul,proxy,,0,2016-08-01,0.0,
2016-09-01,shein haul,proxy,,0,2016-09-01,0.0,
2016-10-01,shein haul,proxy,,0,2016-10-01,0.0,
2016-11-01,shein haul,proxy,,0,2016-11-01,0.0,
2016-12-01,shein haul,proxy,,0,2016-12-01,0.0,
2017-01-01,shein haul,proxy,,0,2017-01-01,0.0,
2017-02-01,shein haul,proxy,,0,2017-02-01,0.0,
2017-03-01,shein haul,proxy,,0,2017-03-01,0.0,
2017-04-01,shein haul,proxy,,0,2017-04-01,0.0,
2017-05-01,shein haul,proxy,,0,2017-05-01,0.0,
2017-06-01,shein haul,proxy,,0,2017-06-01,0.0,
2017-07-01,shein haul,proxy,,0,2017-07-01,0.0,
2017-08-01,shein haul,proxy,,0,2017-08-01,0.0,
2017-09-01,shein haul,proxy,,0,2017-09-01,0.0,
2017-10-01,shein haul,proxy,,0,2017-10-01,0.0,
2017-11-01,shein haul,proxy,,0,2017-11-01,0.0,
2017-12-01,shein haul,proxy,,0,2017-12-01,0.0,
2018-01-01,shein haul,proxy,,0,2018-01-01,0.0,
2018-02-01,shein haul,proxy,,0,2018-02-01,0.0,
2018-03-01,shein haul,proxy,,0,2018-03-01,0.0,
2018-04-01,shein haul,proxy,,0,2018-04-01,0.0,
2018-05-01,shein haul,proxy,,0,2018-05-01,0.0,
2018-06-01,shein haul,proxy,,0,2018-06-01,0.0,
2018-07-01,shein haul,proxy,,0,2018-07-01,0.0,
2018-08-01,shein haul,proxy,,0,2018-08-01,0.0,
2018-09-01,shein haul,proxy,,0,2018-09-01,0.0,
2018-10-01,shein haul,proxy,,0,2018-10-01,0.0,
2018-11-01,shein haul,proxy,,0,2018-11-01,0.0,
2018-12-01,shein haul,proxy,,0,2018-12-01,0.0,
2019-01-01,shein haul,proxy,,0,2019-01-01,0.0,
2019-02-01,shein haul,proxy,,0,2019-02-01,0.0,
2019-03-01,shein haul,proxy,,0,2019-03-01,0.0,
2019-04-01,shein haul,proxy,,0,2019-04-01,0.0,
2019-05-01,shein haul,proxy,,0,2019-05-01,0.0,
2019-06-01,shein haul,proxy,,0,2019-06-01,0.0,
2019-07-01,shein haul,proxy,,0,2019-07-01,0.0,
2019-08-01,shein haul,proxy,,0,2019-08-01,0.0,
2019-09-01,shein haul,proxy,,0,2019-09-01,0.0,
2019-10-01,shein haul,proxy,,0,2019-10-01,0.0,
2019-11-01,shein haul,proxy,,0,2019-11-01,0.0,
2019-12-01,shein haul,proxy,,0,2019-12-01,0.0,
2020-01-01,shein haul,proxy,,0,2020-01-01,0.0,
2020-02-01,shein haul,proxy,,0,2020-02-01,0.0,
2020-03-01,shein haul,proxy,,0,2020-03-01,0.0,
2020-04-01,shein haul,proxy,,0,2020-04-01,0.0,
2020-05-01,shein haul,proxy,,0,2020-05-01,0.0,
2020-06-01,shein haul,proxy,,0,2020-06-01,0.0,
2020-07-01,shein haul,proxy,,0,2020-07-01,0.0,
2020-08-01,shein haul,proxy,,0,2020-08-01,0.0,
2020-09-01,shein haul,proxy,,0,2020-09-01,0.0,
2020-10-01,shein haul,proxy,,0,2020-10-01,0.0,
2020-11-01,shein haul,proxy,,0,2020-11-01,0.0,
2020-12-01,shein haul,proxy,,0,2020-12-01,0.0,
2021-01-01,shein haul,proxy,,0,2021-01-01,0.0,
2021-02-01,shein haul,proxy,,0,2021-02-01,0.0,
2021-03-01,shein haul,proxy,,0,2021-03-01,0.0,
2021-04-01,shein haul,proxy,,0,2021-04-01,0.0,
2021-05-01,shein haul,proxy,,0,2021-05-01,0.0,
2021-06-01,shein haul,proxy,,0,2021-06-01,0.0,
2021-07-01,shein haul,proxy,,0,2021-07-01,0.0,
2021-08-01,shein haul,proxy,,0,2021-08-01,0.0,
2021-09-01,shein haul,proxy,,0,2021-09-01,0.0,
2021-10-01,shein haul,proxy,,0,2021-10-01,0.0,
2021-11-01,shein haul,proxy,,0,2021-11-01,0.0,
2021-12-01,shein haul,proxy,,0,2021-12-01,0.0,
2022-01-01,shein haul,proxy,,0,2022-01-01,0.0,
2022-02-01,shein haul,proxy,,0,2022-02-01,0.0,
2022-03-01,shein haul,proxy,,0,2022-03-01,0.0,
2022-04-01,shein haul,proxy,,0,2022-04-01,0.0,
2022-05-01,shein haul,proxy,,0,2022-05-01,0.0,
2022-06-01,shein haul,proxy,,0,2022-06-01,0.0,
2022-07-01,shein haul,proxy,,0,2022-07-01,0.0,
2022-08-01,shein haul,proxy,,0,2022-08-01,0.0,
2022-09-01,shein haul,proxy,,0,2022-09-01,0.0,
2022-10-01,shein haul,proxy,,0,2022-10-01,0.0,
2022-11-01,shein haul,proxy,,0,2022-11-01,0.0,
2022-12-01,shein haul,proxy,,0,2022-12-01,0.0,
2023-01-01,shein haul,proxy,,0,2023-01-01,0.0,
2023-02-01,shein haul,proxy,,0,2023-02-01,0.0,
2023-03-01,shein haul,proxy,,0,2023-03-01,0.0,
2023-04-01,shein haul,proxy,,0,2023-04-01,0.0,
2023-05-01,shein haul,proxy,,0,2023-05-01,0.0,
2023-06-01,shein haul,proxy,,0,2023-06-01,0.0,
2023-07-01,shein haul,proxy,,0,2023-07-01,0.0,
2023-08-01,shein haul,proxy,,0,2023-08-01,0.0,
2023-09-01,shein haul,proxy,,0,2023-09-01,0.0,
2023-10-01,shein haul,proxy,,0,2023-10-01,0.0,
2023-11-01,shein haul,proxy,,0,2023-11-01,0.0,
2023-12-01,shein haul,proxy,,0,2023-12-01,0.0,
2024-01-01,shein haul,proxy,,0,2024-01-01,0.0,
2024-02-01,shein haul,proxy,,0,2024-02-01,0.0,
2024-03-01,shein haul,proxy,,0,2024-03-01,0.0,
2024-04-01,shein haul,proxy,,0,2024-04-01,0.0,
2024-05-01,shein haul,proxy,,0,2024-05-01,0.0,
2024-06-01,shein haul,proxy,,0,2024-06-01,0.0,
2024-07-01,shein haul,proxy,,0,2024-07-01,0.0,
2024-08-01,shein haul,proxy,,0,2024-08-01,0.0,
2024-09-01,shein haul,proxy,,0,2024-09-01,0.0,
2024-10-01,shein haul,proxy,,0,2024-10-01,0.0,
2024-11-01,shein haul,proxy,,0,2024-11-01,0.0,
2024-12-01,shein haul,proxy,,0,2024-12-01,0.0,
2025-01-01,shein haul,proxy,,0,2025-01-01,0.0,
2025-02-01,shein haul,proxy,,0,2025-02-01,0.0,
2025-03-01,shein haul,proxy,,0,2025-03-01,0.0,
2025-04-01,shein haul,proxy,,0,2025-04-01,0.0,
2025-05-01,shein haul,proxy,,0,2025-05-01,0.0,
2025-06-01,shein haul,proxy,,0,2025-06-01,0.0,
2025-07-01,shein haul,proxy,,0,2025-07-01,0.0,
2025-08-01,shein haul,proxy,,0,2025-08-01,0.0,
2025-09-01,shein haul,proxy,,0,2025-09-01,0.0,
2025-10-01,shein haul,proxy,,0,2025-10-01,0.0,
2025-11-01,shein haul,proxy,,0,2025-11-01,0.0,
2025-12-01,shein haul,proxy,,0,2025-12-01,0.0,
2026-01-01,shein haul,proxy,,0,2026-01-01,0.0,
2026-02-01,shein haul,proxy,,0,2026-02-01,0.0,
2026-03-01,shein haul,proxy,,0,2026-03-01,0.0,
2026-04-01,shein haul,proxy,,0,2026-04-01,0.0,
2026-05-01,shein haul,proxy,,0,2026-05-01,0.0,
2026-06-01,shein haul,proxy,,0,2026-06-01,0.0,
2026-07-01,shein haul,proxy,,0,2026-07-01,0.0,
2015-01-01,silk dress,material,silk,6,2015-01-01,,
2015-02-01,silk dress,material,silk,6,2015-02-01,,
2015-03-01,silk dress,material,silk,7,2015-03-01,,
2015-04-01,silk dress,material,silk,7,2015-04-01,,
2015-05-01,silk dress,material,silk,8,2015-05-01,,
2015-06-01,silk dress,material,silk,7,2015-06-01,,
2015-07-01,silk dress,material,silk,7,2015-07-01,,
2015-08-01,silk dress,material,silk,7,2015-08-01,,
2015-09-01,silk dress,material,silk,6,2015-09-01,,
2015-10-01,silk dress,material,silk,6,2015-10-01,,
2015-11-01,silk dress,material,silk,6,2015-11-01,,
2015-12-01,silk dress,material,silk,6,2015-12-01,,
2016-01-01,silk dress,material,silk,8,2016-01-01,0.2877,
2016-02-01,silk dress,material,silk,8,2016-02-01,0.2877,
2016-03-01,silk dress,material,silk,9,2016-03-01,0.2513,
2016-04-01,silk dress,material,silk,9,2016-04-01,0.2513,
2016-05-01,silk dress,material,silk,10,2016-05-01,0.2231,
2016-06-01,silk dress,material,silk,10,2016-06-01,0.3567,
2016-07-01,silk dress,material,silk,10,2016-07-01,0.3567,1.895
2016-08-01,silk dress,material,silk,10,2016-08-01,0.3567,1.6862
2016-09-01,silk dress,material,silk,11,2016-09-01,0.6061,2.1878
2016-10-01,silk dress,material,silk,10,2016-10-01,0.5108,1.3181
2016-11-01,silk dress,material,silk,10,2016-11-01,0.5108,1.2389
2016-12-01,silk dress,material,silk,10,2016-12-01,0.5108,1.1726
2017-01-01,silk dress,material,silk,10,2017-01-01,0.2231,1.1161
2017-02-01,silk dress,material,silk,10,2017-02-01,0.2231,1.0671
2017-03-01,silk dress,material,silk,10,2017-03-01,0.1054,1.0241
2017-04-01,silk dress,material,silk,11,2017-04-01,0.2007,1.5647
2017-05-01,silk dress,material,silk,11,2017-05-01,0.0953,1.4722
2017-06-01,silk dress,material,silk,11,2017-06-01,0.0953,1.3945
2017-07-01,silk dress,material,silk,10,2017-07-01,0.0,0.7822
2017-08-01,silk dress,material,silk,10,2017-08-01,0.0,0.7622
2017-09-01,silk dress,material,silk,10,2017-09-01,-0.0953,0.7437
2017-10-01,silk dress,material,silk,10,2017-10-01,0.0,0.7264
2017-11-01,silk dress,material,silk,10,2017-11-01,0.0,0.7103
2017-12-01,silk dress,material,silk,9,2017-12-01,-0.1054,0.1293
2018-01-01,silk dress,material,silk,11,2018-01-01,0.0953,1.2756
2018-02-01,silk dress,material,silk,10,2018-02-01,0.0,0.6323
2018-03-01,silk dress,material,silk,11,2018-03-01,0.0953,1.1973
2018-04-01,silk dress,material,silk,11,2018-04-01,0.0,1.1338
2018-05-01,silk dress,material,silk,12,2018-05-01,0.087,1.6893
2018-06-01,silk dress,material,silk,11,2018-06-01,0.0,0.9779
2018-07-01,silk dress,material,silk,12,2018-07-01,0.1823,1.5345
2018-08-01,silk dress,material,silk,11,2018-08-01,0.0953,0.845
2018-09-01,silk dress,material,silk,11,2018-09-01,0.0953,0.8003
2018-10-01,silk dress,material,silk,11,2018-10-01,0.0953,0.7713
2018-11-01,silk dress,material,silk,10,2018-11-01,0.0,0.0
2018-12-01,silk dress,material,silk,10,2018-12-01,0.1054,-0.0974
2019-01-01,silk dress,material,silk,10,2019-01-01,-0.0953,-0.2475
2019-02-01,silk dress,material,silk,11,2019-02-01,0.0953,0.8867
2019-03-01,silk dress,material,silk,12,2019-03-01,0.087,2.2662
2019-04-01,silk dress,material,silk,11,2019-04-01,0.0,0.7562
2019-05-01,silk dress,material,silk,12,2019-05-01,0.0,2.1523
2019-06-01,silk dress,material,silk,12,2019-06-01,0.087,1.9662
2019-07-01,silk dress,material,silk,12,2019-07-01,0.0,1.8123
2019-08-01,silk dress,material,silk,11,2019-08-01,0.0,0.4204
2019-09-01,silk dress,material,silk,12,2019-09-01,0.087,1.6604
2019-10-01,silk dress,material,silk,12,2019-10-01,0.087,1.5687
2019-11-01,silk dress,material,silk,11,2019-11-01,0.0953,0.2671
2019-12-01,silk dress,material,silk,10,2019-12-01,0.0,-0.9802
2020-01-01,silk dress,material,silk,12,2020-01-01,0.1823,1.4534
2020-02-01,silk dress,material,silk,12,2020-02-01,0.087,1.3667
2020-03-01,silk dress,material,silk,8,2020-03-01,-0.4055,-3.4684
2020-04-01,silk dress,material,silk,7,2020-04-01,-0.452,-4.0189
2020-05-01,silk dress,material,silk,8,2020-05-01,-0.4055,-2.3794
2020-06-01,silk dress,material,silk,9,2020-06-01,-0.2877,-1.3418
2020-07-01,silk dress,material,silk,11,2020-07-01,-0.087,0.3059
2020-08-01,silk dress,material,silk,11,2020-08-01,0.0,0.2847
2020-09-01,silk dress,material,silk,11,2020-09-01,-0.087,0.2635
2020-10-01,silk dress,material,silk,11,2020-10-01,-0.087,0.2423
2020-11-01,silk dress,material,silk,10,2020-11-01,-0.0953,-0.575
2020-12-01,silk dress,material,silk,11,2020-12-01,0.0953,0.2211
2021-01-01,silk dress,material,silk,11,2021-01-01,-0.087,0.1819
2021-02-01,silk dress,material,silk,12,2021-02-01,0.0,1.0006
2021-03-01,silk dress,material,silk,13,2021-03-01,0.4855,1.7607
2021-04-01,silk dress,material,silk,14,2021-04-01,0.6931,2.4261
2021-05-01,silk dress,material,silk,14,2021-05-01,0.5596,2.1888
2021-06-01,silk dress,material,silk,15,2021-06-01,0.5108,2.714
2021-07-01,silk dress,material,silk,17,2021-07-01,0.4353,3.6489
2021-08-01,silk dress,material,silk,16,2021-08-01,0.3747,2.5167
2021-09-01,silk dress,material,silk,17,2021-09-01,0.4353,2.7455
2021-10-01,silk dress,material,silk,17,2021-10-01,0.4353,2.4241
2021-11-01,silk dress,material,silk,15,2021-11-01,0.4055,1.3503
2021-12-01,silk dress,material,silk,14,2021-12-01,0.2412,0.8628
2022-01-01,silk dress,material,silk,16,2022-01-01,0.3747,1.633
2022-02-01,silk dress,material,silk,17,2022-02-01,0.3483,1.9235
2022-03-01,silk dress,material,silk,17,2022-03-01,0.2683,1.7747
2022-04-01,silk dress,material,silk,19,2022-04-01,0.3054,2.3815
2022-05-01,silk dress,material,silk,19,2022-05-01,0.3054,2.1479
2022-06-01,silk dress,material,silk,18,2022-06-01,0.1823,1.6409
2022-07-01,silk dress,material,silk,17,2022-07-01,0.0,1.2233
2022-08-01,silk dress,material,silk,17,2022-08-01,0.0606,1.1585
2022-09-01,silk dress,material,silk,16,2022-09-01,-0.0606,0.7943
2022-10-01,silk dress,material,silk,16,2022-10-01,-0.0606,0.7563
2022-11-01,silk dress,material,silk,14,2022-11-01,-0.069,0.1241
2022-12-01,silk dress,material,silk,13,2022-12-01,-0.0741,-0.2002
2023-01-01,silk dress,material,silk,15,2023-01-01,-0.0645,0.382
2023-02-01,silk dress,material,silk,16,2023-02-01,-0.0606,0.6637
2023-03-01,silk dress,material,silk,16,2023-03-01,-0.0606,0.6289
2023-04-01,silk dress,material,silk,18,2023-04-01,-0.0541,1.2281
2023-05-01,silk dress,material,silk,17,2023-05-01,-0.1112,0.862
2023-06-01,silk dress,material,silk,16,2023-06-01,-0.1178,0.4659
2023-07-01,silk dress,material,silk,16,2023-07-01,-0.0606,0.4219
2023-08-01,silk dress,material,silk,16,2023-08-01,-0.0606,0.3803
2023-09-01,silk dress,material,silk,16,2023-09-01,0.0,0.3373
2023-10-01,silk dress,material,silk,15,2023-10-01,-0.0645,-0.1462
2023-11-01,silk dress,material,silk,15,2023-11-01,0.069,-0.206
2023-12-01,silk dress,material,silk,13,2023-12-01,0.0,-1.3265
2024-01-01,silk dress,material,silk,16,2024-01-01,0.0645,0.1964
2024-02-01,silk dress,material,silk,17,2024-02-01,0.0606,0.7371
2024-03-01,silk dress,material,silk,19,2024-03-01,0.1719,2.0053
2024-04-01,silk dress,material,silk,19,2024-04-01,0.0541,1.8969
2024-05-01,silk dress,material,silk,19,2024-05-01,0.1112,1.7698
2024-06-01,silk dress,material,silk,17,2024-06-01,0.0606,0.4022
2024-07-01,silk dress,material,silk,17,2024-07-01,0.0606,0.3705
2024-08-01,silk dress,material,silk,17,2024-08-01,0.0606,0.3705
2024-09-01,silk dress,material,silk,18,2024-09-01,0.1178,0.9873
2024-10-01,silk dress,material,silk,16,2024-10-01,0.0645,-0.2962
2024-11-01,silk dress,material,silk,15,2024-11-01,0.0,-0.9064
2024-12-01,silk dress,material,silk,15,2024-12-01,0.1431,-0.9064
2025-01-01,silk dress,material,silk,17,2025-01-01,0.0606,0.3387
2025-02-01,silk dress,material,silk,18,2025-02-01,0.0572,0.9625
2025-03-01,silk dress,material,silk,20,2025-03-01,0.0513,2.2027
2025-04-01,silk dress,material,silk,20,2025-04-01,0.0513,2.0195
2025-05-01,silk dress,material,silk,20,2025-05-01,0.0513,1.947
2025-06-01,silk dress,material,silk,19,2025-06-01,0.1112,1.3162
2025-07-01,silk dress,material,silk,19,2025-07-01,0.1112,1.2795
2025-08-01,silk dress,material,silk,21,2025-08-01,0.2113,2.3073
2025-09-01,silk dress,material,silk,22,2025-09-01,0.2007,2.604
2025-10-01,silk dress,material,silk,21,2025-10-01,0.2719,1.8522
2025-11-01,silk dress,material,silk,20,2025-11-01,0.2877,1.2671
2025-12-01,silk dress,material,silk,18,2025-12-01,0.1823,0.3007
2026-01-01,silk dress,material,silk,23,2026-01-01,0.3023,2.6441
2026-02-01,silk dress,material,silk,55,2026-02-01,1.117,16.6532
2026-03-01,silk dress,material,silk,42,2026-03-01,0.7419,3.5213
2026-04-01,silk dress,material,silk,100,2026-04-01,1.6094,10.5572
2026-05-01,silk dress,material,silk,77,2026-05-01,1.3481,3.5803
2026-06-01,silk dress,material,silk,33,2026-06-01,0.5521,0.5329
2026-07-01,silk dress,material,silk,17,2026-07-01,-0.1112,-0.3853
2015-01-01,silk skirt,material,silk,1,2015-01-01,,
2015-02-01,silk skirt,material,silk,1,2015-02-01,,
2015-03-01,silk skirt,material,silk,1,2015-03-01,,
2015-04-01,silk skirt,material,silk,1,2015-04-01,,
2015-05-01,silk skirt,material,silk,1,2015-05-01,,
2015-06-01,silk skirt,material,silk,1,2015-06-01,,
2015-07-01,silk skirt,material,silk,1,2015-07-01,,
2015-08-01,silk skirt,material,silk,1,2015-08-01,,
2015-09-01,silk skirt,material,silk,1,2015-09-01,,
2015-10-01,silk skirt,material,silk,1,2015-10-01,,
2015-11-01,silk skirt,material,silk,1,2015-11-01,,
2015-12-01,silk skirt,material,silk,1,2015-12-01,,
2016-01-01,silk skirt,material,silk,1,2016-01-01,0.0,
2016-02-01,silk skirt,material,silk,1,2016-02-01,0.0,
2016-03-01,silk skirt,material,silk,1,2016-03-01,0.0,
2016-04-01,silk skirt,material,silk,1,2016-04-01,0.0,
2016-05-01,silk skirt,material,silk,1,2016-05-01,0.0,
2016-06-01,silk skirt,material,silk,1,2016-06-01,0.0,
2016-07-01,silk skirt,material,silk,1,2016-07-01,0.0,
2016-08-01,silk skirt,material,silk,1,2016-08-01,0.0,
2016-09-01,silk skirt,material,silk,1,2016-09-01,0.0,
2016-10-01,silk skirt,material,silk,1,2016-10-01,0.0,
2016-11-01,silk skirt,material,silk,1,2016-11-01,0.0,
2016-12-01,silk skirt,material,silk,1,2016-12-01,0.0,
2017-01-01,silk skirt,material,silk,1,2017-01-01,0.0,
2017-02-01,silk skirt,material,silk,1,2017-02-01,0.0,
2017-03-01,silk skirt,material,silk,1,2017-03-01,0.0,
2017-04-01,silk skirt,material,silk,1,2017-04-01,0.0,
2017-05-01,silk skirt,material,silk,1,2017-05-01,0.0,
2017-06-01,silk skirt,material,silk,1,2017-06-01,0.0,
2017-07-01,silk skirt,material,silk,1,2017-07-01,0.0,
2017-08-01,silk skirt,material,silk,1,2017-08-01,0.0,
2017-09-01,silk skirt,material,silk,1,2017-09-01,0.0,
2017-10-01,silk skirt,material,silk,2,2017-10-01,0.6931,
2017-11-01,silk skirt,material,silk,1,2017-11-01,0.0,-0.1715
2017-12-01,silk skirt,material,silk,1,2017-12-01,0.0,-0.169
2018-01-01,silk skirt,material,silk,1,2018-01-01,0.0,-0.1667
2018-02-01,silk skirt,material,silk,1,2018-02-01,0.0,-0.1667
2018-03-01,silk skirt,material,silk,1,2018-03-01,0.0,-0.1667
2018-04-01,silk skirt,material,silk,1,2018-04-01,0.0,-0.1667
2018-05-01,silk skirt,material,silk,1,2018-05-01,0.0,-0.1667
2018-06-01,silk skirt,material,silk,2,2018-06-01,0.6931,5.8333
2018-07-01,silk skirt,material,silk,2,2018-07-01,0.6931,4.0654
2018-08-01,silk skirt,material,silk,2,2018-08-01,0.6931,3.2702
2018-09-01,silk skirt,material,silk,2,2018-09-01,0.6931,2.7889
2018-10-01,silk skirt,material,silk,2,2018-10-01,0.0,2.4552
2018-11-01,silk skirt,material,silk,2,2018-11-01,0.6931,2.2048
2018-12-01,silk skirt,material,silk,2,2018-12-01,0.6931,2.0069
2019-01-01,silk skirt,material,silk,2,2019-01-01,0.6931,1.8447
2019-02-01,silk skirt,material,silk,2,2019-02-01,0.6931,1.7078
2019-03-01,silk skirt,material,silk,2,2019-03-01,0.6931,1.5899
2019-04-01,silk skirt,material,silk,2,2019-04-01,0.6931,1.4865
2019-05-01,silk skirt,material,silk,2,2019-05-01,0.6931,1.3944
2019-06-01,silk skirt,material,silk,2,2019-06-01,0.0,1.3115
2019-07-01,silk skirt,material,silk,2,2019-07-01,0.0,1.236
2019-08-01,silk skirt,material,silk,2,2019-08-01,0.0,1.1667
2019-09-01,silk skirt,material,silk,2,2019-09-01,0.0,1.1024
2019-10-01,silk skirt,material,silk,2,2019-10-01,0.0,1.0424
2019-11-01,silk skirt,material,silk,2,2019-11-01,0.0,0.986
2019-12-01,silk skirt,material,silk,2,2019-12-01,0.0,0.9327
2020-01-01,silk skirt,material,silk,2,2020-01-01,0.0,0.8819
2020-02-01,silk skirt,material,silk,2,2020-02-01,0.0,0.8333
2020-03-01,silk skirt,material,silk,1,2020-03-01,-0.6931,-1.236
2020-04-01,silk skirt,material,silk,1,2020-04-01,-0.6931,-1.236
2020-05-01,silk skirt,material,silk,1,2020-05-01,-0.6931,-1.236
2020-06-01,silk skirt,material,silk,2,2020-06-01,0.0,0.7866
2020-07-01,silk skirt,material,silk,2,2020-07-01,0.0,0.7413
2020-08-01,silk skirt,material,silk,2,2020-08-01,0.0,0.6972
2020-09-01,silk skirt,material,silk,2,2020-09-01,0.0,0.654
2020-10-01,silk skirt,material,silk,2,2020-10-01,0.0,0.6115
2020-11-01,silk skirt,material,silk,2,2020-11-01,0.0,0.6115
2020-12-01,silk skirt,material,silk,2,2020-12-01,0.0,0.5693
2021-01-01,silk skirt,material,silk,2,2021-01-01,0.0,0.527
2021-02-01,silk skirt,material,silk,2,2021-02-01,0.0,0.4844
2021-03-01,silk skirt,material,silk,2,2021-03-01,0.6931,0.441
2021-04-01,silk skirt,material,silk,2,2021-04-01,0.6931,0.396
2021-05-01,silk skirt,material,silk,2,2021-05-01,0.6931,0.3486
2021-06-01,silk skirt,material,silk,2,2021-06-01,0.0,0.2973
2021-07-01,silk skirt,material,silk,2,2021-07-01,0.0,0.2973
2021-08-01,silk skirt,material,silk,2,2021-08-01,0.0,0.2973
2021-09-01,silk skirt,material,silk,2,2021-09-01,0.0,0.2973
2021-10-01,silk skirt,material,silk,3,2021-10-01,0.4055,3.8648
2021-11-01,silk skirt,material,silk,2,2021-11-01,0.0,0.1667
2021-12-01,silk skirt,material,silk,2,2021-12-01,0.0,0.1667
2022-01-01,silk skirt,material,silk,2,2022-01-01,0.0,0.1667
2022-02-01,silk skirt,material,silk,2,2022-02-01,0.0,0.1667
2022-03-01,silk skirt,material,silk,2,2022-03-01,0.0,0.1667
2022-04-01,silk skirt,material,silk,3,2022-04-01,0.4055,3.1667
2022-05-01,silk skirt,material,silk,3,2022-05-01,0.4055,2.7268
2022-06-01,silk skirt,material,silk,3,2022-06-01,0.4055,2.4152
2022-07-01,silk skirt,material,silk,3,2022-07-01,0.4055,2.1783
2022-08-01,silk skirt,material,silk,3,2022-08-01,0.4055,1.9893
2022-09-01,silk skirt,material,silk,3,2022-09-01,0.4055,1.8333
2022-10-01,silk skirt,material,silk,3,2022-10-01,0.0,1.7012
2022-11-01,silk skirt,material,silk,3,2022-11-01,0.4055,1.5869
2022-12-01,silk skirt,material,silk,3,2022-12-01,0.4055,1.4865
2023-01-01,silk skirt,material,silk,2,2023-01-01,0.0,-0.3372
2023-02-01,silk skirt,material,silk,3,2023-02-01,0.4055,1.3969
2023-03-01,silk skirt,material,silk,3,2023-03-01,0.4055,1.3162
2023-04-01,silk skirt,material,silk,3,2023-04-01,0.0,1.2755
2023-05-01,silk skirt,material,silk,3,2023-05-01,0.0,1.2472
2023-06-01,silk skirt,material,silk,3,2023-06-01,0.0,1.236
2023-07-01,silk skirt,material,silk,3,2023-07-01,0.0,1.1667
2023-08-01,silk skirt,material,silk,3,2023-08-01,0.0,1.1024
2023-09-01,silk skirt,material,silk,4,2023-09-01,0.2877,3.0175
2023-10-01,silk skirt,material,silk,3,2023-10-01,0.0,0.8434
2023-11-01,silk skirt,material,silk,4,2023-11-01,0.2877,2.5897
2023-12-01,silk skirt,material,silk,4,2023-12-01,0.2877,2.3189
2024-01-01,silk skirt,material,silk,3,2024-01-01,0.4055,0.527
