level,key,season_code,material,share,n_looks,known_date,delta_vs_trail3,is_emergent
brand,salvatore-ferragamo,FW2019,other,0.0,19,2019-04-05,,False
brand,salvatore-ferragamo,FW2019,polyester,0.215789,19,2019-04-05,,False
brand,salvatore-ferragamo,FW2019,silk,0.0,19,2019-04-05,,False
brand,salvatore-ferragamo,FW2019,technical,0.0,19,2019-04-05,,False
brand,salvatore-ferragamo,FW2019,viscose,0.178947,19,2019-04-05,,False
brand,salvatore-ferragamo,FW2019,wool,0.273684,19,2019-04-05,,False
brand,salvatore-ferragamo,FW2020,cashmere,0.0,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,cotton,0.036842,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,denim,0.0,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,elastane,0.105263,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,leather,0.086842,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,linen,0.0,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,nylon,0.044737,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,other,0.0,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,polyester,0.2,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,silk,0.0,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,technical,0.005263,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,viscose,0.231579,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2020,wool,0.289474,19,2020-04-05,,False
brand,salvatore-ferragamo,FW2021,cashmere,0.0,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,cotton,0.0,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,denim,0.0,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,elastane,0.163158,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,leather,0.047368,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,linen,0.0,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,nylon,0.031579,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,other,0.0,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,polyester,0.331579,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,silk,0.0,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,technical,0.042105,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,viscose,0.289474,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2021,wool,0.094737,19,2021-04-05,,False
brand,salvatore-ferragamo,FW2023,cashmere,0.011111,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,cotton,0.016667,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,denim,0.0,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,elastane,0.1,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,leather,0.055556,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,linen,0.0,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,nylon,0.066667,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,other,0.016667,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,polyester,0.244444,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,silk,0.0,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,technical,0.005556,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,viscose,0.038889,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2023,wool,0.444444,18,2023-04-05,,False
brand,salvatore-ferragamo,FW2024,cashmere,0.0,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,cotton,0.017647,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,denim,0.0,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,elastane,0.094118,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,leather,0.055882,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,linen,0.0,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,nylon,0.085294,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,other,0.0,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,polyester,0.188235,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,silk,0.0,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,technical,0.017647,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,viscose,0.117647,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2024,wool,0.423529,17,2024-04-05,,False
brand,salvatore-ferragamo,FW2026,cashmere,0.0,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,cotton,0.05,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,denim,0.016667,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,elastane,0.038889,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,leather,0.027778,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,linen,0.0,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,nylon,0.016667,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,other,0.0,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,polyester,0.194444,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,silk,0.038889,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,technical,0.016667,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,viscose,0.155556,18,2026-04-05,,False
brand,salvatore-ferragamo,FW2026,wool,0.444444,18,2026-04-05,,False
brand,salvatore-ferragamo,SS2016,cashmere,0.0,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,cotton,0.064706,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,denim,0.035294,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,elastane,0.094118,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,leather,0.058824,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,linen,0.0,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,nylon,0.052941,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,other,0.076471,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,polyester,0.276471,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,silk,0.0,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,technical,0.0,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,viscose,0.341176,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2016,wool,0.0,17,2015-11-05,,False
brand,salvatore-ferragamo,SS2018,cashmere,0.0,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,cotton,0.017647,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,denim,0.0,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,elastane,0.129412,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,leather,0.0,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,linen,0.0,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,nylon,0.029412,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,other,0.0,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,polyester,0.482353,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,silk,0.0,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,technical,0.0,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,viscose,0.217647,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2018,wool,0.123529,17,2017-11-05,,False
brand,salvatore-ferragamo,SS2019,cashmere,0.0,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,cotton,0.15625,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,denim,0.0,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,elastane,0.04375,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,leather,0.04375,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,linen,0.0,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,nylon,0.01875,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,other,0.0625,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,polyester,0.246875,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,silk,0.0,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,technical,0.04375,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,viscose,0.165625,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2019,wool,0.21875,16,2018-11-05,,False
brand,salvatore-ferragamo,SS2020,cashmere,0.0,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,cotton,0.05,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,denim,0.0,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,elastane,0.192857,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,leather,0.0,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,linen,0.0,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,nylon,0.021429,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,other,0.0,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,polyester,0.278571,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,silk,0.0,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,technical,0.0,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,viscose,0.414286,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2020,wool,0.042857,14,2019-11-05,,False
brand,salvatore-ferragamo,SS2021,cashmere,0.0,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,cotton,0.0,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,denim,0.0,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,elastane,0.142857,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,leather,0.0,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,linen,0.0,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,nylon,0.021429,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,other,0.0,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,polyester,0.407143,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,silk,0.0,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,technical,0.0,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,viscose,0.328571,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2021,wool,0.1,14,2020-11-05,,False
brand,salvatore-ferragamo,SS2022,cashmere,0.0,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,cotton,0.0,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,denim,0.058333,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,elastane,0.133333,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,leather,0.058333,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,linen,0.0,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,nylon,0.016667,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,other,0.0,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,polyester,0.258333,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,silk,0.0,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,technical,0.0,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,viscose,0.416667,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2022,wool,0.058333,12,2021-11-05,,False
brand,salvatore-ferragamo,SS2023,cashmere,0.0,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,cotton,0.05,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,denim,0.0,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,elastane,0.091667,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,leather,0.008333,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,linen,0.0,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,nylon,0.016667,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,other,0.0,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,polyester,0.333333,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,silk,0.0,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,technical,0.0,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,viscose,0.175,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2023,wool,0.325,12,2022-11-05,,False
brand,salvatore-ferragamo,SS2024,cashmere,0.0,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,cotton,0.1,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,denim,0.0,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,elastane,0.125,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,leather,0.025,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,linen,0.0,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,nylon,0.075,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,other,0.0,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,polyester,0.166667,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,silk,0.0,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,technical,0.0,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,viscose,0.258333,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2024,wool,0.25,12,2023-11-05,,False
brand,salvatore-ferragamo,SS2025,cashmere,0.0,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,cotton,0.025,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,denim,0.0,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,elastane,0.058333,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,leather,0.05,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,linen,0.0,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,nylon,0.0,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,other,0.0,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,polyester,0.208333,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,silk,0.0,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,technical,0.083333,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,viscose,0.225,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2025,wool,0.35,12,2024-11-05,,False
brand,salvatore-ferragamo,SS2026,cashmere,0.0,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,cotton,0.027273,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,denim,0.0,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,elastane,0.109091,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,leather,0.027273,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,linen,0.0,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,nylon,0.0,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,other,0.0,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,polyester,0.3,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,silk,0.0,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,technical,0.009091,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,viscose,0.063636,11,2025-11-05,,False
brand,salvatore-ferragamo,SS2026,wool,0.463636,11,2025-11-05,,False
brand,tods,FW2016,cashmere,0.0,21,2016-04-05,,False
brand,tods,FW2016,cotton,0.066667,21,2016-04-05,,False
brand,tods,FW2016,denim,0.02381,21,2016-04-05,,False
brand,tods,FW2016,elastane,0.066667,21,2016-04-05,,False
brand,tods,FW2016,leather,0.133333,21,2016-04-05,,False
brand,tods,FW2016,linen,0.0,21,2016-04-05,,False
brand,tods,FW2016,nylon,0.014286,21,2016-04-05,,False
brand,tods,FW2016,other,0.014286,21,2016-04-05,,False
brand,tods,FW2016,polyester,0.3,21,2016-04-05,,False
brand,tods,FW2016,silk,0.0,21,2016-04-05,,False
brand,tods,FW2016,technical,0.0,21,2016-04-05,,False
brand,tods,FW2016,viscose,0.171429,21,2016-04-05,,False
brand,tods,FW2016,wool,0.209524,21,2016-04-05,,False
brand,tods,FW2017,cashmere,0.0,21,2017-04-05,,False
brand,tods,FW2017,cotton,0.033333,21,2017-04-05,,False
brand,tods,FW2017,denim,0.0,21,2017-04-05,,False
brand,tods,FW2017,elastane,0.066667,21,2017-04-05,,False
brand,tods,FW2017,leather,0.228571,21,2017-04-05,,False
brand,tods,FW2017,linen,0.0,21,2017-04-05,,False
brand,tods,FW2017,nylon,0.052381,21,2017-04-05,,False
brand,tods,FW2017,other,0.033333,21,2017-04-05,,False
brand,tods,FW2017,polyester,0.221429,21,2017-04-05,,False
brand,tods,FW2017,silk,0.0,21,2017-04-05,,False
brand,tods,FW2017,technical,0.0,21,2017-04-05,,False
brand,tods,FW2017,viscose,0.171429,21,2017-04-05,,False
brand,tods,FW2017,wool,0.192857,21,2017-04-05,,False
brand,tods,FW2018,cashmere,0.097368,19,2018-04-05,,False
brand,tods,FW2018,cotton,0.0,19,2018-04-05,,False
brand,tods,FW2018,denim,0.0,19,2018-04-05,,False
brand,tods,FW2018,elastane,0.047368,19,2018-04-05,,False
brand,tods,FW2018,leather,0.189474,19,2018-04-05,,False
brand,tods,FW2018,linen,0.0,19,2018-04-05,,False
brand,tods,FW2018,nylon,0.026316,19,2018-04-05,,False
brand,tods,FW2018,other,0.0,19,2018-04-05,,False
brand,tods,FW2018,polyester,0.157895,19,2018-04-05,,False
brand,tods,FW2018,silk,0.0,19,2018-04-05,,False
brand,tods,FW2018,technical,0.036842,19,2018-04-05,,False
brand,tods,FW2018,viscose,0.184211,19,2018-04-05,,False
brand,tods,FW2018,wool,0.260526,19,2018-04-05,,False
brand,tods,FW2019,cashmere,0.0,19,2019-04-05,,False
brand,tods,FW2019,cotton,0.0,19,2019-04-05,,False
brand,tods,FW2019,denim,0.0,19,2019-04-05,,False
brand,tods,FW2019,elastane,0.063158,19,2019-04-05,,False
brand,tods,FW2019,leather,0.278947,19,2019-04-05,,False
brand,tods,FW2019,linen,0.0,19,2019-04-05,,False
brand,tods,FW2019,nylon,0.039474,19,2019-04-05,,False
brand,tods,FW2019,other,0.007895,19,2019-04-05,,False
brand,tods,FW2019,polyester,0.205263,19,2019-04-05,,False
brand,tods,FW2019,silk,0.0,19,2019-04-05,,False
brand,tods,FW2019,technical,0.0,19,2019-04-05,,False
brand,tods,FW2019,viscose,0.2,19,2019-04-05,,False
brand,tods,FW2019,wool,0.205263,19,2019-04-05,,False
brand,tods,FW2020,cashmere,0.015789,19,2020-04-05,,False
brand,tods,FW2020,cotton,0.0,19,2020-04-05,,False
brand,tods,FW2020,denim,0.0,19,2020-04-05,,False
brand,tods,FW2020,elastane,0.1,19,2020-04-05,,False
brand,tods,FW2020,leather,0.036842,19,2020-04-05,,False
brand,tods,FW2020,linen,0.0,19,2020-04-05,,False
brand,tods,FW2020,nylon,0.028947,19,2020-04-05,,False
brand,tods,FW2020,other,0.0,19,2020-04-05,,False
brand,tods,FW2020,polyester,0.2,19,2020-04-05,,False
brand,tods,FW2020,silk,0.0,19,2020-04-05,,False
brand,tods,FW2020,technical,0.0,19,2020-04-05,,False
brand,tods,FW2020,viscose,0.278947,19,2020-04-05,,False
brand,tods,FW2020,wool,0.339474,19,2020-04-05,,False
brand,tods,FW2021,cashmere,0.026316,19,2021-04-05,,False
brand,tods,FW2021,cotton,0.0,19,2021-04-05,,False
brand,tods,FW2021,denim,0.0,19,2021-04-05,,False
brand,tods,FW2021,elastane,0.068421,19,2021-04-05,,False
brand,tods,FW2021,leather,0.042105,19,2021-04-05,,False
brand,tods,FW2021,linen,0.0,19,2021-04-05,,False
brand,tods,FW2021,nylon,0.015789,19,2021-04-05,,False
brand,tods,FW2021,other,0.026316,19,2021-04-05,,False
brand,tods,FW2021,polyester,0.205263,19,2021-04-05,,False
brand,tods,FW2021,silk,0.0,19,2021-04-05,,False
brand,tods,FW2021,technical,0.036842,19,2021-04-05,,False
brand,tods,FW2021,viscose,0.142105,19,2021-04-05,,False
brand,tods,FW2021,wool,0.436842,19,2021-04-05,,False
brand,tods,FW2022,cashmere,0.0,19,2022-04-05,,False
brand,tods,FW2022,cotton,0.0,19,2022-04-05,,False
brand,tods,FW2022,denim,0.0,19,2022-04-05,,False
brand,tods,FW2022,elastane,0.055263,19,2022-04-05,,False
brand,tods,FW2022,leather,0.084211,19,2022-04-05,,False
brand,tods,FW2022,linen,0.0,19,2022-04-05,,False
brand,tods,FW2022,nylon,0.063158,19,2022-04-05,,False
brand,tods,FW2022,other,0.0,19,2022-04-05,,False
brand,tods,FW2022,polyester,0.207895,19,2022-04-05,,False
brand,tods,FW2022,silk,0.0,19,2022-04-05,,False
brand,tods,FW2022,technical,0.052632,19,2022-04-05,,False
brand,tods,FW2022,viscose,0.176316,19,2022-04-05,,False
brand,tods,FW2022,wool,0.360526,19,2022-04-05,,False
brand,tods,FW2023,cashmere,0.0,18,2023-04-05,,False
brand,tods,FW2023,cotton,0.0,18,2023-04-05,,False
brand,tods,FW2023,denim,0.0,18,2023-04-05,,False
brand,tods,FW2023,elastane,0.122222,18,2023-04-05,,False
brand,tods,FW2023,leather,0.097222,18,2023-04-05,,False
brand,tods,FW2023,linen,0.0,18,2023-04-05,,False
brand,tods,FW2023,nylon,0.036111,18,2023-04-05,,False
brand,tods,FW2023,other,0.0,18,2023-04-05,,False
brand,tods,FW2023,polyester,0.238889,18,2023-04-05,,False
brand,tods,FW2023,silk,0.0,18,2023-04-05,,False
brand,tods,FW2023,technical,0.136111,18,2023-04-05,,False
brand,tods,FW2023,viscose,0.155556,18,2023-04-05,,False
brand,tods,FW2023,wool,0.213889,18,2023-04-05,,False
brand,tods,FW2024,cashmere,0.0,18,2024-04-05,,False
brand,tods,FW2024,cotton,0.077778,18,2024-04-05,,False
brand,tods,FW2024,denim,0.0,18,2024-04-05,,False
brand,tods,FW2024,elastane,0.063889,18,2024-04-05,,False
brand,tods,FW2024,leather,0.033333,18,2024-04-05,,False
brand,tods,FW2024,linen,0.0,18,2024-04-05,,False
brand,tods,FW2024,nylon,0.038889,18,2024-04-05,,False
brand,tods,FW2024,other,0.0,18,2024-04-05,,False
brand,tods,FW2024,polyester,0.269444,18,2024-04-05,,False
brand,tods,FW2024,silk,0.0,18,2024-04-05,,False
brand,tods,FW2024,technical,0.0,18,2024-04-05,,False
brand,tods,FW2024,viscose,0.166667,18,2024-04-05,,False
brand,tods,FW2024,wool,0.35,18,2024-04-05,,False
brand,tods,FW2025,cashmere,0.016667,18,2025-04-05,,False
brand,tods,FW2025,cotton,0.0,18,2025-04-05,,False
brand,tods,FW2025,denim,0.022222,18,2025-04-05,,False
brand,tods,FW2025,elastane,0.072222,18,2025-04-05,,False
brand,tods,FW2025,leather,0.094444,18,2025-04-05,,False
brand,tods,FW2025,linen,0.0,18,2025-04-05,,False
brand,tods,FW2025,nylon,0.0,18,2025-04-05,,False
brand,tods,FW2025,other,0.0,18,2025-04-05,,False
brand,tods,FW2025,polyester,0.222222,18,2025-04-05,,False
brand,tods,FW2025,silk,0.0,18,2025-04-05,,False
brand,tods,FW2025,technical,0.0,18,2025-04-05,,False
brand,tods,FW2025,viscose,0.188889,18,2025-04-05,,False
brand,tods,FW2025,wool,0.383333,18,2025-04-05,,False
brand,tods,FW2026,cashmere,0.033333,18,2026-04-05,,False
brand,tods,FW2026,cotton,0.072222,18,2026-04-05,,False
brand,tods,FW2026,denim,0.016667,18,2026-04-05,,False
brand,tods,FW2026,elastane,0.072222,18,2026-04-05,,False
brand,tods,FW2026,leather,0.061111,18,2026-04-05,,False
brand,tods,FW2026,linen,0.0,18,2026-04-05,,False
brand,tods,FW2026,nylon,0.022222,18,2026-04-05,,False
brand,tods,FW2026,other,0.0,18,2026-04-05,,False
brand,tods,FW2026,polyester,0.183333,18,2026-04-05,,False
brand,tods,FW2026,silk,0.005556,18,2026-04-05,,False
brand,tods,FW2026,technical,0.0,18,2026-04-05,,False
brand,tods,FW2026,viscose,0.2,18,2026-04-05,,False
brand,tods,FW2026,wool,0.333333,18,2026-04-05,,False
brand,tods,SS2016,cashmere,0.0,17,2015-11-05,,False
brand,tods,SS2016,cotton,0.082353,17,2015-11-05,,False
brand,tods,SS2016,denim,0.005882,17,2015-11-05,,False
brand,tods,SS2016,elastane,0.111765,17,2015-11-05,,False
brand,tods,SS2016,leather,0.082353,17,2015-11-05,,False
brand,tods,SS2016,linen,0.0,17,2015-11-05,,False
brand,tods,SS2016,nylon,0.017647,17,2015-11-05,,False
brand,tods,SS2016,other,0.0,17,2015-11-05,,False
brand,tods,SS2016,polyester,0.335294,17,2015-11-05,,False
brand,tods,SS2016,silk,0.0,17,2015-11-05,,False
brand,tods,SS2016,technical,0.0,17,2015-11-05,,False
brand,tods,SS2016,viscose,0.282353,17,2015-11-05,,False
brand,tods,SS2016,wool,0.082353,17,2015-11-05,,False
brand,tods,SS2017,cashmere,0.0,17,2016-11-05,,False
brand,tods,SS2017,cotton,0.117647,17,2016-11-05,,False
brand,tods,SS2017,denim,0.091176,17,2016-11-05,,False
brand,tods,SS2017,elastane,0.091176,17,2016-11-05,,False
brand,tods,SS2017,leather,0.138235,17,2016-11-05,,False
brand,tods,SS2017,linen,0.0,17,2016-11-05,,False
brand,tods,SS2017,nylon,0.023529,17,2016-11-05,,False
brand,tods,SS2017,other,0.002941,17,2016-11-05,,False
brand,tods,SS2017,polyester,0.276471,17,2016-11-05,,False
brand,tods,SS2017,silk,0.0,17,2016-11-05,,False
brand,tods,SS2017,technical,0.0,17,2016-11-05,,False
brand,tods,SS2017,viscose,0.223529,17,2016-11-05,,False
brand,tods,SS2017,wool,0.035294,17,2016-11-05,,False
brand,tods,SS2018,cashmere,0.0,17,2017-11-05,,False
brand,tods,SS2018,cotton,0.123529,17,2017-11-05,,False
brand,tods,SS2018,denim,0.0,17,2017-11-05,,False
brand,tods,SS2018,elastane,0.129412,17,2017-11-05,,False
brand,tods,SS2018,leather,0.079412,17,2017-11-05,,False
brand,tods,SS2018,linen,0.041176,17,2017-11-05,,False
brand,tods,SS2018,nylon,0.002941,17,2017-11-05,,False
brand,tods,SS2018,other,0.0,17,2017-11-05,,False
brand,tods,SS2018,polyester,0.258824,17,2017-11-05,,False
brand,tods,SS2018,silk,0.0,17,2017-11-05,,False
brand,tods,SS2018,technical,0.0,17,2017-11-05,,False
brand,tods,SS2018,viscose,0.282353,17,2017-11-05,,False
brand,tods,SS2018,wool,0.082353,17,2017-11-05,,False
brand,tods,SS2019,cashmere,0.0,16,2018-11-05,,False
brand,tods,SS2019,cotton,0.04375,16,2018-11-05,,False
brand,tods,SS2019,denim,0.0,16,2018-11-05,,False
brand,tods,SS2019,elastane,0.13125,16,2018-11-05,,False
brand,tods,SS2019,leather,0.09375,16,2018-11-05,,False
brand,tods,SS2019,linen,0.0,16,2018-11-05,,False
brand,tods,SS2019,nylon,0.01875,16,2018-11-05,,False
brand,tods,SS2019,other,0.0,16,2018-11-05,,False
brand,tods,SS2019,polyester,0.21875,16,2018-11-05,,False
brand,tods,SS2019,silk,0.01875,16,2018-11-05,,False
brand,tods,SS2019,technical,0.04375,16,2018-11-05,,False
brand,tods,SS2019,viscose,0.31875,16,2018-11-05,,False
brand,tods,SS2019,wool,0.1125,16,2018-11-05,,False
brand,tods,SS2020,cashmere,0.0,15,2019-11-05,,False
brand,tods,SS2020,cotton,0.046667,15,2019-11-05,,False
